parser,id,text,category,gold_intent,gold_target_lane,pred_intent,pred_target_lane,pred_source,fallback,intent_correct,target_correct,exact_match,lane_targeting_applicable,lane_targeting_correct,fp_oos_applicable,fp_oos,latency_ms_mean,latency_ms_min,latency_ms_max
hybrid,u119,get in lane one pls,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2353.15618399909,2353.15618399909,2353.15618399909
hybrid,u120,get in lane two pls,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2302.986503998909,2302.986503998909,2302.986503998909
hybrid,u121,lane one now pls,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2329.800780998994,2329.800780998994,2329.800780998994
hybrid,u122,lane two now pls,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2316.2376130003395,2316.2376130003395,2316.2376130003395
hybrid,u123,movee to lane 1,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.03966499934904277,0.03966499934904277,0.03966499934904277
hybrid,u124,movee to lane 2,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.04300099863030482,0.04300099863030482,0.04300099863030482
hybrid,u125,go right lane lol,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.04299099964555353,0.04299099964555353,0.04299099964555353
hybrid,u126,turn on the headlights,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,1876.8427389986755,1876.8427389986755,1876.8427389986755
hybrid,u127,turn off the headlights,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,1842.4311649996525,1842.4311649996525,1842.4311649996525
hybrid,u128,open the window,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2134.860545000265,2134.860545000265,2134.860545000265
hybrid,u129,close the window,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2157.0160449991818,2157.0160449991818,2157.0160449991818
hybrid,u130,play some music,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2211.228916001346,2211.228916001346,2211.228916001346
hybrid,u131,lower the volume,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,1831.9821049990423,1831.9821049990423,1831.9821049990423
hybrid,u132,set the cabin fan,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,1904.7216749986546,1904.7216749986546,1904.7216749986546
hybrid,u133,wipe the windshield,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2141.4892060001876,2141.4892060001876,2141.4892060001876
hybrid,u134,adjust the mirror,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2185.397818999263,2185.397818999263,2185.397818999263
hybrid,u135,dim the display,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2058.5996829995565,2058.5996829995565,2058.5996829995565
hybrid,u136,sound the horn,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,1849.2362110009708,1849.2362110009708,1849.2362110009708
hybrid,u137,save this route,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,1809.590703998765,1809.590703998765,1809.590703998765
hybrid,u138,show the map,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2148.307344998102,2148.307344998102,2148.307344998102
hybrid,u139,lock the doors,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,2231.5678100021614,2231.5678100021614,2231.5678100021614
hybrid,u140,unlock the doors,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,True,True,True,True,False,False,True,False,1899.3813430024602,1899.3813430024602,1899.3813430024602
hybrid,u141,don't change lanes,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.05588600106420927,0.05588600106420927,0.05588600106420927
hybrid,u142,do not switch lanes,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.03059799928450957,0.03059799928450957,0.03059799928450957
hybrid,u143,stay in this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.04485500176087953,0.04485500176087953,0.04485500176087953
hybrid,u144,keep this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.03762099731829949,0.03762099731829949,0.03762099731829949
hybrid,u145,hold the current lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.03952400220441632,0.03952400220441632,0.03952400220441632
hybrid,u146,remain where you are,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.04127800275455229,0.04127800275455229,0.04127800275455229
hybrid,u147,no lane change,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.028763999580405653,0.028763999580405653,0.028763999580405653
hybrid,u148,keep going in the same lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.044994998461334035,0.044994998461334035,0.044994998461334035
hybrid,u149,do not move to another lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.030446997698163614,0.030446997698163614,0.030446997698163614
hybrid,u150,maintain this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.03898299837601371,0.03898299837601371,0.03898299837601371
